# Configuracion:
# Concentracion g/m^3_=_6570.0
# C_Vs_to_Am_M_A/Vsm_=_27341912153.153923
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_301377.9103830583
# 
Resultados:
# tau_ns_=_(3.10+/-0.09)e+01
# dphi_rad_=_6.34+/-0.00
# SAR_W/g_=_95.21+/-1.97
# Hc_kA/m_=_5.39+/-0.08
# Mr_A/m_=_26.24+/-0.19
# Magnetizacion_max_emu/g_=_21.14+/-0.28
# Suceptibilidad_a_M=0_=_(5.378+/-0.096)e-03

Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(ns)	N	xi_M_0
300kHz_150dA_100Mss_bobN1F20007.txt		20.00	25.70	5.47	57041.50	137.98	3.013994e+05	2.507323e+01	6.343605e+00	97.23	31.946453	4645	5.179e-03
300kHz_150dA_100Mss_bobN1F20008.txt		20.00	25.94	5.48	57041.50	137.82	3.013994e+05	2.505559e+01	6.344048e+00	97.87	32.181246	4645	5.230e-03
300kHz_150dA_100Mss_bobN1F20009.txt		20.00	25.92	5.47	57041.50	137.47	3.013994e+05	2.500167e+01	6.343741e+00	97.17	32.018281	4645	5.244e-03
300kHz_150dA_100Mss_bobN1F20010.txt		20.00	26.26	5.49	57041.50	138.37	3.013994e+05	2.517958e+01	6.345017e+00	99.92	32.694225	4645	5.262e-03
300kHz_150dA_100Mss_bobN1F20011.txt		20.00	25.94	5.38	57041.50	139.00	3.013994e+05	2.529439e+01	6.342412e+00	96.15	31.313666	4645	5.306e-03
300kHz_150dA_100Mss_bobN1F20012.txt		20.00	26.30	5.50	57041.50	136.92	3.013994e+05	2.496246e+01	6.343675e+00	96.91	31.983538	4645	5.284e-03
300kHz_150dA_100Mss_bobN1F20013.txt		20.00	26.34	5.53	57041.50	135.83	3.013994e+05	2.475955e+01	6.344935e+00	98.13	32.651130	4645	5.253e-03
300kHz_150dA_100Mss_bobN1F20014.txt		20.00	26.15	5.47	57041.50	137.40	3.013994e+05	2.500835e+01	6.343911e+00	97.47	32.108902	4645	5.272e-03
300kHz_150dA_100Mss_bobN1F20015.txt		20.00	25.94	5.42	57041.50	138.28	3.013994e+05	2.516847e+01	6.342047e+00	95.09	31.120564	4645	5.282e-03
300kHz_150dA_100Mss_bobN1F20016.txt		20.00	26.29	5.43	57041.50	138.91	3.013994e+05	2.527012e+01	6.343204e+00	97.35	31.733520	4645	5.334e-03
300kHz_150dA_100Mss_bobN1F20017.txt		20.00	26.44	5.49	57041.50	137.26	3.013994e+05	2.502474e+01	6.344113e+00	97.86	32.215321	4645	5.313e-03
300kHz_150dA_100Mss_bobN1F20018.txt		20.00	25.92	5.37	57041.50	138.01	3.013994e+05	2.514476e+01	6.341664e+00	94.38	30.917846	4645	5.331e-03
300kHz_150dA_100Mss_bobN1F20019.txt		20.00	26.26	5.47	57041.50	136.62	3.013994e+05	2.489825e+01	6.343707e+00	96.71	32.000336	4645	5.298e-03
300kHz_150dA_100Mss_bobN1F20020.txt		20.00	26.11	5.37	57041.50	139.39	3.013994e+05	2.535931e+01	6.341423e+00	94.79	30.790033	4645	5.383e-03
300kHz_150dA_100Mss_bobN1F20021.txt		20.00	26.20	5.41	57041.50	138.51	3.013994e+05	2.522684e+01	6.342199e+00	95.55	31.201321	4645	5.325e-03
300kHz_150dA_100Mss_bobN1F20022.txt		20.00	26.30	5.37	57041.50	139.60	3.013994e+05	2.541744e+01	6.341455e+00	95.06	30.806911	4645	5.417e-03
300kHz_150dA_100Mss_bobN1F20023.txt		20.00	26.28	5.39	57041.50	139.10	3.013994e+05	2.534922e+01	6.341976e+00	95.65	31.082656	4645	5.393e-03
